origin_id,mode,facility_type,Tr,AF_k,P_i
PH_017,transit,Pri,60,0.003870013150582913,6467.0
PH_018,transit,Pri,60,0.004931257247814872,12329.0
PH_019,transit,Pri,60,0.005692096737327613,9540.0
PH_020,transit,Pri,60,0.0036809529670299556,16071.0
PH_021,transit,Pri,60,0.004454027689950623,3415.0
PH_022,transit,Pri,60,0.00430161318930599,3444.0
PH_023,transit,Pri,60,0.005572496072948098,6744.0
PH_024,transit,Pri,60,0.006284523514156232,11876.0
PH_025,transit,Pri,60,0.005775498005927932,5866.0
PH_026,transit,Pri,60,0.005818868664559983,8869.0
PH_027,transit,Pri,60,0.004753898146002227,6419.0
PH_028,transit,Pri,60,0.004494515289965251,3185.0
PH_029,transit,Pri,60,0.0029393381990648506,7165.0
PH_030,transit,Pri,60,0.005588395465563061,6200.0
PH_031,transit,Pri,60,0.005330648061356728,3534.0
PH_032,transit,Pri,60,0.005796166883263549,10438.0
PH_033,transit,Pri,60,0.004681775350849833,7907.0
PH_034,transit,Pri,60,0.005603812205095211,11259.0
PH_035,transit,Pri,60,0.004268887519889086,9662.0
PH_036,transit,Pri,60,0.007599551374343216,9944.0
PH_037,transit,Pri,60,0.004834249583887146,8499.0
PH_038,transit,Pri,60,0.004576956654686421,13258.0
PH_039,transit,Pri,60,0.007096280308377347,11426.0
PH_040,transit,Pri,60,0.007006680519639971,11295.0
PH_041,transit,Pri,60,0.00721966824723791,18247.0
PH_042,transit,Pri,60,0.005807922711550273,4942.0
PH_043,transit,Pri,60,0.005595660611010778,4411.0
PH_044,transit,Pri,60,0.0052698178499046115,4684.0
PH_045,transit,Pri,60,0.0063155728509654875,6208.0
PH_046,transit,Pri,60,0.005772499270858178,17407.0
PH_047,transit,Pri,60,0.0031541444131921712,24618.0
PH_048,transit,Pri,60,0.002315799571793154,23341.0
PH_049,transit,Pri,60,0.005916777101680499,16843.0
PH_050,transit,Pri,60,0.007128344857335425,11985.0
PH_051,transit,Pri,60,0.0052271574644582545,14753.0
PH_052,transit,Pri,60,0.002794509060148009,22319.0
PH_053,transit,Pri,60,0.0028068910124250616,35277.0
PH_054,transit,Pri,60,0.005096494839758262,3063.0
PH_055,transit,Pri,60,0.007400544949780938,25561.0
PH_056,transit,Pri,60,0.004291597723122812,11404.0
PH_057,transit,Pri,60,0.00418716891092216,6991.0
PH_058,transit,Pri,60,0.0038373981253013827,17926.0
PH_059,transit,Pri,60,0.004285948665248658,18748.0
PH_060,transit,Pri,60,0.007040266657037595,4696.0
PH_061,transit,Pri,60,0.0060769758999281685,18720.0
PH_062,transit,Pri,60,0.004046754243495663,13612.0
PH_063,transit,Pri,60,0.005264513650657334,14060.0
PH_064,transit,Pri,60,0.005105429558212025,13467.0
PH_065,transit,Pri,60,0.0037874373807221975,21845.0
PH_066,transit,Pri,60,0.004118137266872069,7079.0
PH_067,transit,Pri,60,0.005234973197525891,17833.0
PH_068,transit,Pri,60,0.004026788975270136,5936.0
PH_069,transit,Pri,60,0.006119313055092342,15440.0
PH_070,transit,Pri,60,0.005873968792749318,5280.0
PH_071,transit,Pri,60,0.006155800219790672,18670.0
PH_072,transit,Pri,60,0.005786643316470306,15831.0
PH_073,transit,Pri,60,0.0072834231127531755,12176.0
PH_074,transit,Pri,60,0.007024903973400993,16794.0
PH_075,transit,Pri,60,0.005024276866934888,3620.0
PH_076,transit,Pri,60,0.005916789346996496,4280.0
PH_077,transit,Pri,60,0.0048066856279942735,21799.0
PH_078,transit,Pri,60,0.00547211392654146,10026.0
C_001,transit,Pri,60,0.005247716847570555,11335.0
C_002,transit,Pri,60,0.005257419952756832,4039.0
C_003,transit,Pri,60,0.006272317561649705,3500.0
C_004,transit,Pri,60,0.004511132822341662,4929.0
C_008,transit,Pri,60,0.00457143792981438,7247.0
C_009,transit,Pri,60,0.004503546509187771,4971.0
C_010,transit,Pri,60,0.002989022363580101,6353.0
C_011,transit,Pri,60,0.003816384429995542,3904.0
C_012,transit,Pri,60,0.005261743143667089,4839.0
C_013,transit,Pri,60,0.005170349139291027,3999.0
C_014,transit,Pri,60,0.005386367694200142,5698.0
C_015,transit,Pri,60,0.004087763535201563,4432.0
C_016,transit,Pri,60,0.0062578502418483015,4909.0
C_017,transit,Pri,60,0.00505581687051104,3179.0
C_018,transit,Pri,60,0.007163446342968695,8550.0
C_019,transit,Pri,60,0.005265783066833722,4950.0
C_020,transit,Pri,60,0.00692099187384902,8980.0
C_021,transit,Pri,60,0.004703462657965849,14586.0
C_022,transit,Pri,60,0.004619094549329596,3947.0
C_023,transit,Pri,60,0.005419363993887616,6034.0
C_024,transit,Pri,60,0.004311683176922658,10071.0
C_025,transit,Pri,60,0.0033927968060978573,11614.0
C_026,transit,Pri,60,0.004566351863281713,4499.0
C_005,transit,Pri,60,0.006889618837231086,3557.0
C_006,transit,Pri,60,0.006000847221741718,6615.0
C_007,transit,Pri,60,0.004217228867206277,13786.0
H_001,transit,Pri,60,0.005530898702562273,41.0
H_002,transit,Pri,60,0.005923764932724502,20.7
H_003,transit,Pri,60,0.007186328500817324,112.7
H_004,transit,Pri,60,0.0063924710941635566,121.9
H_005,transit,Pri,60,0.0063659680580407255,138.0
H_006,transit,Pri,60,0.005772574180838914,34.5
H_007,transit,Pri,60,0.005297653066462885,57.5
H_008,transit,Pri,60,0.005615101685429372,55.2
H_009,transit,Pri,60,0.006872435742485328,2.3
H_010,transit,Pri,60,0.005724454558488062,2.3
H_011,transit,Pri,60,0.00699471216675141,2.3
H_012,transit,Pri,60,0.0058375168455498914,2.3
H_013,transit,Pri,60,0.007001724300261191,2.3
H_014,transit,Pri,60,0.007047061869860453,32.2
H_015,transit,Pri,60,0.0065614588211273615,202.4
H_016,transit,Pri,60,0.007598403035873243,4.6
H_017,transit,Pri,60,0.006591601578277412,163.3
H_018,transit,Pri,60,0.006803150803443016,87.4
H_019,transit,Pri,60,0.006324483236856418,168.0
H_020,transit,Pri,60,0.006221177431153018,106.0
H_021,transit,Pri,60,0.006374854859535205,162.0
H_022,transit,Pri,60,0.006071910494902371,1600.0
H_023,transit,Pri,60,0.005200219653728344,1090.0
H_024,transit,Pri,60,0.005968951097380708,220.0
H_025,transit,Pri,60,0.004873469727774172,400.0
H_026,transit,Pri,60,0.005867644984677605,509.0
H_027,transit,Pri,60,0.005727710266660868,388.0
H_028,transit,Pri,60,0.007552804304228418,612.0
H_029,transit,Pri,60,0.006214845132273324,1460.0
H_030,transit,Pri,60,0.0049361706592586,774.0
PV_001,transit,Pri,60,0.0060948759822688214,10791.0
PV_002,transit,Pri,60,0.004545345484384445,4367.0
PV_003,transit,Pri,60,0.004966739270844314,6515.0
PV_004,transit,Pri,60,0.005442371511335643,3265.0
PV_005,transit,Pri,60,0.005660823815569503,3873.0
PV_006,transit,Pri,60,0.005373881008566217,5035.0
PV_007,transit,Pri,60,0.005317549974142596,5276.0
PV_008,transit,Pri,60,0.007136795234014701,4964.0
PV_009,transit,Pri,60,0.005093526848916504,4400.0
PV_010,transit,Pri,60,0.004588746178763985,3329.0
PV_011,transit,Pri,60,0.004945019233556876,6704.0
PV_012,transit,Pri,60,0.0062400766699086075,3249.0
PV_013,transit,Pri,60,0.00417925798286478,6236.0
PV_014,transit,Pri,60,0.005692224221357766,6634.0
PV_015,transit,Pri,60,0.006422474713679476,3928.0
PV_016,transit,Pri,60,0.006399411185948461,11801.0
PV_017,transit,Pri,60,0.005009906119191798,22319.0
PV_018,transit,Pri,60,0.005108171407792003,12664.0
PV_019,transit,Pri,60,0.004686296908181917,6009.0
PV_020,transit,Pri,60,0.006598089255650305,8696.0
PV_021,transit,Pri,60,0.004881092533899671,3140.0
PV_022,transit,Pri,60,0.0048809850144203035,3189.0
PV_023,transit,Pri,60,0.0057424320622179136,37299.0
PV_024,transit,Pri,60,0.0054552890008150706,3421.0
PV_025,transit,Pri,60,0.005543847477198419,7887.0
PV_026,transit,Pri,60,0.005214735227128108,2781.0
PV_027,transit,Pri,60,0.006277926695092688,2777.0
PV_028,transit,Pri,60,0.006294166926350557,5005.0
PV_029,transit,Pri,60,0.00511252484646639,4651.0
PV_030,transit,Pri,60,0.006490667499053546,4090.0
PV_031,transit,Pri,60,0.005186635089971645,4396.0
PV_032,transit,Pri,60,0.0034236684942698377,9645.0
PV_033,transit,Pri,60,0.006726155382437037,12357.0
PV_034,transit,Pri,60,0.006396280123268377,5678.0
PV_035,transit,Pri,60,0.004995715571529524,5802.0
PV_036,transit,Pri,60,0.00739314815796241,2567.0
PV_037,transit,Pri,60,0.006615177603132632,3476.0
PV_038,transit,Pri,60,0.006070850712753622,13142.0
PV_039,transit,Pri,60,0.006351244392504834,3264.0
PV_040,transit,Pri,60,0.00405479695409437,4472.0
PV_041,transit,Pri,60,0.005288467919008279,5604.0
PV_042,transit,Pri,60,0.004171379508098531,4002.0
PV_043,transit,Pri,60,0.0060165245934797554,6647.0
PV_044,transit,Pri,60,0.006436735337848588,30038.0
PV_045,transit,Pri,60,0.0049783146370547164,6746.0
PH_001,transit,Ss,15,0.0009358267706363847,3913.0
PH_002,transit,Ss,15,0.028980990962916797,3209.0
PH_003,transit,Ss,15,0.0,3923.0
PH_004,transit,Ss,15,0.0,10775.0
PH_005,transit,Ss,15,0.0,5453.0
PH_006,transit,Ss,15,0.0,17817.0
PH_007,transit,Ss,15,0.0,13588.0
PH_008,transit,Ss,15,0.004283925890919668,16756.0
PH_009,transit,Ss,15,0.0,8485.0
PH_010,transit,Ss,15,0.0,9682.0
PH_011,transit,Ss,15,0.0,16989.0
PH_012,transit,Ss,15,0.0,14147.0
PH_013,transit,Ss,15,0.0,4587.0
PH_014,transit,Ss,15,0.0076014053018205055,15655.0
PH_015,transit,Ss,15,0.039880843041874295,5572.0
PH_016,transit,Ss,15,0.0037285860954283235,12066.0
PH_017,transit,Ss,15,0.001403032414072523,6467.0
PH_018,transit,Ss,15,0.0,12329.0
PH_019,transit,Ss,15,0.0,9540.0
PH_020,transit,Ss,15,0.0,16071.0
PH_021,transit,Ss,15,0.0,3415.0
PH_022,transit,Ss,15,0.0,3444.0
PH_023,transit,Ss,15,0.0,6744.0
PH_024,transit,Ss,15,0.0,11876.0
PH_025,transit,Ss,15,0.0005214707724882939,5866.0
PH_026,transit,Ss,15,0.0,8869.0
PH_027,transit,Ss,15,0.0,6419.0
PH_028,transit,Ss,15,0.005368268074726153,3185.0
PH_029,transit,Ss,15,0.0,7165.0
PH_030,transit,Ss,15,0.0,6200.0
PH_031,transit,Ss,15,0.0,3534.0
PH_032,transit,Ss,15,0.0,10438.0
PH_033,transit,Ss,15,0.0,7907.0
PH_034,transit,Ss,15,0.0,11259.0
PH_035,transit,Ss,15,0.0,9662.0
PH_036,transit,Ss,15,0.04289940615555298,9944.0
PH_037,transit,Ss,15,0.0,8499.0
PH_038,transit,Ss,15,0.007014632674611555,13258.0
PH_039,transit,Ss,15,0.0,11426.0
PH_040,transit,Ss,15,0.0,11295.0
PH_041,transit,Ss,15,0.0006982227704087035,18247.0
PH_042,transit,Ss,15,0.0,4942.0
PH_043,transit,Ss,15,0.0,4411.0
PH_044,transit,Ss,15,0.0,4684.0
PH_045,transit,Ss,15,0.0,6208.0
PH_046,transit,Ss,15,0.0,17407.0
PH_047,transit,Ss,15,0.0,24618.0
PH_048,transit,Ss,15,0.003984405124030676,23341.0
PH_049,transit,Ss,15,0.003951896169565713,16843.0
PH_050,transit,Ss,15,0.0040861864349208635,11985.0
PH_051,transit,Ss,15,0.0,14753.0
PH_052,transit,Ss,15,0.0,22319.0
PH_053,transit,Ss,15,0.01559189674339786,35277.0
PH_054,transit,Ss,15,0.0021948012022402056,3063.0
PH_055,transit,Ss,15,0.00900990038352853,25561.0
PH_056,transit,Ss,15,0.0,11404.0
PH_057,transit,Ss,15,0.02580110432374135,6991.0
PH_058,transit,Ss,15,0.0,17926.0
PH_059,transit,Ss,15,0.0,18748.0
PH_060,transit,Ss,15,0.020649402655536653,4696.0
PH_061,transit,Ss,15,0.0,18720.0
PH_062,transit,Ss,15,0.0020278035719524003,13612.0
PH_063,transit,Ss,15,0.0,14060.0
PH_064,transit,Ss,15,0.0,13467.0
PH_065,transit,Ss,15,0.00267681336682431,21845.0
PH_066,transit,Ss,15,0.008533630729090969,7079.0
PH_067,transit,Ss,15,0.010101456088711321,17833.0
PH_068,transit,Ss,15,0.016473125376518506,5936.0
PH_069,transit,Ss,15,0.0,15440.0
PH_070,transit,Ss,15,0.0,5280.0
PH_071,transit,Ss,15,0.0,18670.0
PH_072,transit,Ss,15,0.0,15831.0
PH_073,transit,Ss,15,0.0002098596025548955,12176.0
PH_074,transit,Ss,15,0.0003895638464343011,16794.0
PH_075,transit,Ss,15,0.0,3620.0
PH_076,transit,Ss,15,0.0,4280.0
PH_077,transit,Ss,15,0.0,21799.0
PH_078,transit,Ss,15,0.004681434197862074,10026.0
C_001,transit,Ss,15,0.0005782195268043816,11335.0
C_002,transit,Ss,15,0.0,4039.0
C_003,transit,Ss,15,0.0,3500.0
C_004,transit,Ss,15,0.0,4929.0
C_008,transit,Ss,15,0.0,7247.0
C_009,transit,Ss,15,0.0,4971.0
C_010,transit,Ss,15,0.0057832237538909,6353.0
C_011,transit,Ss,15,0.015914779364317826,3904.0
C_012,transit,Ss,15,0.0,4839.0
C_013,transit,Ss,15,0.003011318246727137,3999.0
C_014,transit,Ss,15,0.0012252745019043197,5698.0
C_015,transit,Ss,15,0.01089792508135856,4432.0
C_016,transit,Ss,15,0.003912243593554319,4909.0
C_017,transit,Ss,15,0.0,3179.0
C_018,transit,Ss,15,0.0,8550.0
C_019,transit,Ss,15,0.018787878787878787,4950.0
C_020,transit,Ss,15,0.0,8980.0
C_021,transit,Ss,15,0.0,14586.0
C_022,transit,Ss,15,0.0,3947.0
C_023,transit,Ss,15,0.0,6034.0
C_024,transit,Ss,15,0.0,10071.0
C_025,transit,Ss,15,0.005529554315919555,11614.0
C_026,transit,Ss,15,0.0,4499.0
C_005,transit,Ss,15,0.0,3557.0
C_006,transit,Ss,15,0.003960736817964811,6615.0
C_007,transit,Ss,15,0.0,13786.0
H_001,transit,Ss,15,3.8850791971318643,41.0
H_002,transit,Ss,15,0.0,20.7
H_003,transit,Ss,15,0.0,112.7
H_004,transit,Ss,15,0.0,121.9
H_005,transit,Ss,15,0.6739130434782609,138.0
H_006,transit,Ss,15,0.0,34.5
H_007,transit,Ss,15,0.0,57.5
H_008,transit,Ss,15,0.0,55.2
H_009,transit,Ss,15,0.0,2.3
H_010,transit,Ss,15,0.0,2.3
H_011,transit,Ss,15,0.0,2.3
H_012,transit,Ss,15,0.0,2.3
H_013,transit,Ss,15,0.0,2.3
H_014,transit,Ss,15,0.0,32.2
H_015,transit,Ss,15,0.0,202.4
H_016,transit,Ss,15,1.761036216509353,4.6
H_017,transit,Ss,15,0.17547585180488784,163.3
H_018,transit,Ss,15,0.0,87.4
H_019,transit,Ss,15,0.0,168.0
H_020,transit,Ss,15,0.0,106.0
H_021,transit,Ss,15,0.0,162.0
H_022,transit,Ss,15,0.25236891387699234,1600.0
H_023,transit,Ss,15,0.015861240757335922,1090.0
H_024,transit,Ss,15,0.05471781415626174,220.0
H_025,transit,Ss,15,0.0,400.0
H_026,transit,Ss,15,0.0,509.0
H_027,transit,Ss,15,0.0,388.0
H_028,transit,Ss,15,0.26633986928104575,612.0
H_029,transit,Ss,15,0.04794520547945206,1460.0
H_030,transit,Ss,15,0.2915044957011941,774.0
PV_001,transit,Ss,15,0.0,10791.0
PV_002,transit,Ss,15,0.0,4367.0
PV_003,transit,Ss,15,0.0,6515.0
PV_004,transit,Ss,15,0.0,3265.0
PV_005,transit,Ss,15,0.0,3873.0
PV_006,transit,Ss,15,0.0,5035.0
PV_007,transit,Ss,15,0.0,5276.0
PV_008,transit,Ss,15,0.006561536442799986,4964.0
PV_009,transit,Ss,15,0.0,4400.0
PV_010,transit,Ss,15,0.0,3329.0
PV_011,transit,Ss,15,0.0,6704.0
PV_012,transit,Ss,15,0.0,3249.0
PV_013,transit,Ss,15,0.0,6236.0
PV_014,transit,Ss,15,0.0,6634.0
PV_015,transit,Ss,15,0.0,3928.0
PV_016,transit,Ss,15,0.00348736211561747,11801.0
PV_017,transit,Ss,15,0.0,22319.0
PV_018,transit,Ss,15,0.0,12664.0
PV_019,transit,Ss,15,0.0,6009.0
PV_020,transit,Ss,15,0.0,8696.0
PV_021,transit,Ss,15,0.043949044585987265,3140.0
PV_022,transit,Ss,15,0.0,3189.0
PV_023,transit,Ss,15,0.0,37299.0
PV_024,transit,Ss,15,0.0,3421.0
PV_025,transit,Ss,15,0.011791555724610119,7887.0
PV_026,transit,Ss,15,0.0,2781.0
PV_027,transit,Ss,15,0.0,2777.0
PV_028,transit,Ss,15,0.0,5005.0
PV_029,transit,Ss,15,0.0,4651.0
PV_030,transit,Ss,15,0.00036960970174691927,4090.0
PV_031,transit,Ss,15,0.0,4396.0
PV_032,transit,Ss,15,0.0023866385499824836,9645.0
PV_033,transit,Ss,15,0.006121666185454286,12357.0
PV_034,transit,Ss,15,0.0,5678.0
PV_035,transit,Ss,15,0.0,5802.0
PV_036,transit,Ss,15,0.04107689837226601,2567.0
PV_037,transit,Ss,15,0.0,3476.0
PV_038,transit,Ss,15,0.0,13142.0
PV_039,transit,Ss,15,0.03631421251570375,3264.0
PV_040,transit,Ss,15,0.0,4472.0
PV_041,transit,Ss,15,0.016595289079229122,5604.0
PV_042,transit,Ss,15,0.0,4002.0
PV_043,transit,Ss,15,0.004185187384811407,6647.0
PV_044,transit,Ss,15,0.018028783178913335,30038.0
PV_045,transit,Ss,15,0.0,6746.0
PH_001,transit,Ss,30,0.004151303236366243,3913.0
PH_002,transit,Ss,30,0.02802715806170157,3209.0
PH_003,transit,Ss,30,0.0017087419507886,3923.0
PH_004,transit,Ss,30,0.0017110346800110784,10775.0
PH_005,transit,Ss,30,0.0029975449922921404,5453.0
PH_006,transit,Ss,30,0.008510491580882098,17817.0
PH_007,transit,Ss,30,0.002713453437741276,13588.0
PH_008,transit,Ss,30,0.006651850158595227,16756.0
PH_009,transit,Ss,30,0.003308934191264311,8485.0
PH_010,transit,Ss,30,0.004467677236253986,9682.0
PH_011,transit,Ss,30,0.004048949375857823,16989.0
PH_012,transit,Ss,30,0.007693350732441854,14147.0
PH_013,transit,Ss,30,0.023833147572244556,4587.0
PH_014,transit,Ss,30,0.009279954809817774,15655.0
PH_015,transit,Ss,30,0.006434588939599243,5572.0
PH_016,transit,Ss,30,0.0073487533928703755,12066.0
PH_017,transit,Ss,30,0.006886608612607283,6467.0
PH_018,transit,Ss,30,0.009777100457118356,12329.0
PH_019,transit,Ss,30,0.005124381502457519,9540.0
PH_020,transit,Ss,30,0.0014995967155079623,16071.0
PH_021,transit,Ss,30,0.002276952305164797,3415.0
PH_022,transit,Ss,30,0.0016725665876152092,3444.0
PH_023,transit,Ss,30,0.00710584316503228,6744.0
PH_024,transit,Ss,30,0.0066110900501258054,11876.0
PH_025,transit,Ss,30,0.00634516203394772,5866.0
PH_026,transit,Ss,30,0.0060350246915305645,8869.0
PH_027,transit,Ss,30,0.0020160992756333585,6419.0
PH_028,transit,Ss,30,0.002039798141746223,3185.0
PH_029,transit,Ss,30,0.0010636062014778185,7165.0
PH_030,transit,Ss,30,0.012592022036166562,6200.0
PH_031,transit,Ss,30,0.005751822856961036,3534.0
PH_032,transit,Ss,30,0.019803923542396965,10438.0
PH_033,transit,Ss,30,0.0051638107643399225,7907.0
PH_034,transit,Ss,30,0.008505822293545058,11259.0
PH_035,transit,Ss,30,0.0014805446183557343,9662.0
PH_036,transit,Ss,30,0.026885692336769774,9944.0
PH_037,transit,Ss,30,0.004424049397757869,8499.0
PH_038,transit,Ss,30,0.00471169977700858,13258.0
PH_039,transit,Ss,30,0.013227409723889139,11426.0
PH_040,transit,Ss,30,0.016171274505938384,11295.0
PH_041,transit,Ss,30,0.020238328194218776,18247.0
PH_042,transit,Ss,30,0.021908266593996962,4942.0
PH_043,transit,Ss,30,0.014129361189341,4411.0
PH_044,transit,Ss,30,0.005957156295994932,4684.0
PH_045,transit,Ss,30,0.009096265069095884,6208.0
PH_046,transit,Ss,30,0.017052538696253183,17407.0
PH_047,transit,Ss,30,0.002108967114216003,24618.0
PH_048,transit,Ss,30,0.0031194969762756977,23341.0
PH_049,transit,Ss,30,0.005709897902071531,16843.0
PH_050,transit,Ss,30,0.018837316918024424,11985.0
PH_051,transit,Ss,30,0.006516029031717895,14753.0
PH_052,transit,Ss,30,0.002959565570455233,22319.0
PH_053,transit,Ss,30,0.006375978509270383,35277.0
PH_054,transit,Ss,30,0.004511303412361259,3063.0
PH_055,transit,Ss,30,0.02008859075643741,25561.0
PH_056,transit,Ss,30,0.00488750669018015,11404.0
PH_057,transit,Ss,30,0.008103752832275204,6991.0
PH_058,transit,Ss,30,0.005529021187595678,17926.0
PH_059,transit,Ss,30,0.001954731334867246,18748.0
PH_060,transit,Ss,30,0.02131235773961822,4696.0
PH_061,transit,Ss,30,0.006265375096138949,18720.0
PH_062,transit,Ss,30,0.005337286591277748,13612.0
PH_063,transit,Ss,30,0.003824128620776409,14060.0
PH_064,transit,Ss,30,0.0026372429811580473,13467.0
PH_065,transit,Ss,30,0.004512509350381431,21845.0
PH_066,transit,Ss,30,0.00443983820271134,7079.0
PH_067,transit,Ss,30,0.0056943632595896155,17833.0
PH_068,transit,Ss,30,0.004200366943138441,5936.0
PH_069,transit,Ss,30,0.012539821392962048,15440.0
PH_070,transit,Ss,30,0.015681514435867416,5280.0
PH_071,transit,Ss,30,0.02344828680075476,18670.0
PH_072,transit,Ss,30,0.004521965428694989,15831.0
PH_073,transit,Ss,30,0.01590390860058201,12176.0
PH_074,transit,Ss,30,0.015167752396094471,16794.0
PH_075,transit,Ss,30,0.0036376786884365388,3620.0
PH_076,transit,Ss,30,0.00665742968571087,4280.0
PH_077,transit,Ss,30,0.00129979572681032,21799.0
PH_078,transit,Ss,30,0.004682974946588095,10026.0
C_001,transit,Ss,30,0.004443404307663877,11335.0
C_002,transit,Ss,30,0.00435862223715897,4039.0
C_003,transit,Ss,30,0.006931572960681376,3500.0
C_004,transit,Ss,30,0.006781177625129483,4929.0
C_008,transit,Ss,30,0.0037484899725413177,7247.0
C_009,transit,Ss,30,0.003762348753280376,4971.0
C_010,transit,Ss,30,0.0016899251832740293,6353.0
C_011,transit,Ss,30,0.007495515598080902,3904.0
C_012,transit,Ss,30,0.0045372102318830074,4839.0
C_013,transit,Ss,30,0.004904581915263526,3999.0
C_014,transit,Ss,30,0.004921943228429807,5698.0
C_015,transit,Ss,30,0.0013114481123469473,4432.0
C_016,transit,Ss,30,0.006766718408970979,4909.0
C_017,transit,Ss,30,0.004877166905458532,3179.0
C_018,transit,Ss,30,0.018364585981368402,8550.0
C_019,transit,Ss,30,0.004957869693005741,4950.0
C_020,transit,Ss,30,0.011924516889041918,8980.0
C_021,transit,Ss,30,0.0015272231624122838,14586.0
C_022,transit,Ss,30,0.003901217680922939,3947.0
C_023,transit,Ss,30,0.00256097632164483,6034.0
C_024,transit,Ss,30,0.0012970611725945454,10071.0
C_025,transit,Ss,30,0.005134442781983998,11614.0
C_026,transit,Ss,30,0.0010777574429093675,4499.0
C_005,transit,Ss,30,0.013468815544252038,3557.0
C_006,transit,Ss,30,0.006810591969918312,6615.0
C_007,transit,Ss,30,0.005541107075304296,13786.0
H_001,transit,Ss,30,0.07143990942376088,41.0
H_002,transit,Ss,30,0.10451969289985269,20.7
H_003,transit,Ss,30,0.06279078521995055,112.7
H_004,transit,Ss,30,0.01557841902808804,121.9
H_005,transit,Ss,30,0.018124419078820345,138.0
H_006,transit,Ss,30,0.018846497150098413,34.5
H_007,transit,Ss,30,0.08528861665424094,57.5
H_008,transit,Ss,30,0.002793171347201593,55.2
H_009,transit,Ss,30,0.04993761689436039,2.3
H_010,transit,Ss,30,0.024503911708855765,2.3
H_011,transit,Ss,30,0.004900951398485417,2.3
H_012,transit,Ss,30,0.01142377972192286,2.3
H_013,transit,Ss,30,0.010569793188426229,2.3
H_014,transit,Ss,30,0.023631992413910875,32.2
H_015,transit,Ss,30,0.01955285348455184,202.4
H_016,transit,Ss,30,0.08913009547382779,4.6
H_017,transit,Ss,30,0.01334086181807421,163.3
H_018,transit,Ss,30,0.03295881360137928,87.4
H_019,transit,Ss,30,0.02058456352541689,168.0
H_020,transit,Ss,30,0.00949354771141027,106.0
H_021,transit,Ss,30,0.06934680904873194,162.0
